0
0.18101
0.54303
1.086
1.81
2.7148
3.8005
5.0669
6.5141
8.1417
9.9499
11.938
14.107
16.456
18.984
21.692
24.58
27.646
30.892
34.317
37.92
41.701
45.66
49.797
54.112
58.603
63.271
68.116
73.136
78.332
83.703
89.25
94.97
100.86
106.93
113.17
119.59
126.18
132.93
139.86
146.96
154.23
161.67
169.28
177.06
185.01
193.12
201.4
209.85
218.46
227.24
236.18
245.29
254.56
263.99
273.59
283.34
293.26
303.34
313.58
323.97
334.52
345.23
356.1
367.12
378.3
389.63
401.12
412.76
424.55
436.49
448.58
460.83
473.22
485.76
498.45
511.28
524.26
537.39
550.66
564.07
577.63
591.32
605.16
619.14
633.26
647.52
661.91
676.44
691.11
705.91
720.39
734.55
748.38
761.9
775.1
787.98
800.55
812.81
824.76
836.4
847.73
858.76
869.49
879.91
890.03
899.85
909.37
918.6
927.53
936.16
944.5
952.55
960.3
967.77
974.95
981.83
988.43
994.74
1000.8
1006.5
1012
1017.1
1022
1026.6
1030.9
1035
1038.7
1042.2
1045.4
1048.3
1051
1053.3
1055.4
1057.2
1058.7
1059.9
1060.9
1061.6
1062
1062.1
1062.1
1062.1
1062.1
1062.1
1062.1
1062.1
1062.1
1062.1
1062.1
1062.1
1062.1
